Date,Close,High,Low,Open,Volume,Asset
2020-09-11,182.4499969482422,183.5500030517578,182.00999450683597,183.13999938964844,7662300,Gold
2020-09-11,3340.969970703125,3368.949951171875,3310.469970703125,3352.699951171875,3710090000,SP500
2020-09-12,10442.1708984375,10578.837890625,10292.38671875,10409.861328125,36750077324,Bitcoin
2020-09-12,387.18310546875,387.5384521484375,367.8421936035156,374.5953979492188,13295405814,Ethereum
2020-09-13,10323.755859375,10577.21484375,10224.330078125,10452.3994140625,36506852789,Bitcoin
2020-09-13,365.5700073242188,388.9598083496094,354.3401794433594,387.519287109375,15005899191,Ethereum
2020-09-14,10680.837890625,10800.0107421875,10266.0087890625,10328.734375,35453581940,Bitcoin
2020-09-14,377.2688598632813,384.4851989746094,357.5697631835937,365.6995849609375,17536695361,Ethereum
2020-09-14,183.88999938964844,184.3000030517578,183.38999938964844,183.57000732421875,9709500,Gold
2020-09-14,3383.5400390625,3402.929931640625,3363.56005859375,3363.56005859375,3839580000,SP500
2020-09-15,10796.951171875,10938.6318359375,10656.4599609375,10677.7548828125,32509451925,Bitcoin
2020-09-15,364.8392028808594,381.50830078125,363.6068115234375,377.1540222167969,16140584321,Ethereum
2020-09-15,183.4499969482422,184.6699981689453,182.9199981689453,184.4600067138672,7993700,Gold
2020-09-15,3401.199951171875,3419.47998046875,3389.25,3407.72998046875,4057190000,SP500
2020-09-16,10974.9052734375,11100.1240234375,10704.884765625,10797.76171875,30769986455,Bitcoin
2020-09-16,365.8122863769531,372.7674255371094,356.6827392578125,364.7439880371094,16107612177,Ethereum
2020-09-16,183.97000122070312,185.00999450683597,183.3300018310547,184.97999572753903,12702400,Gold
2020-09-16,3385.489990234375,3428.919921875,3384.449951171875,3411.22998046875,4718900000,SP500
2020-09-17,10948.990234375,11037.4208984375,10774.6279296875,10973.251953125,38151810523,Bitcoin
2020-09-17,389.0192260742188,393.901611328125,364.7951354980469,365.8657836914063,19899531080,Ethereum
2020-09-17,182.9600067138672,183.08999633789065,181.47999572753903,181.9199981689453,8836200,Gold
2020-09-17,3357.010009765625,3375.169921875,3328.820068359375,3346.860107421875,4379840000,SP500
2020-09-18,10944.5859375,11034.908203125,10829.6572265625,10951.8203125,26341903912,Bitcoin
2020-09-18,384.3645324707031,391.9041442871094,376.9649963378906,389.3374938964844,14108357740,Ethereum
2020-09-18,183.1999969482422,184.08999633789065,182.63999938964844,183.07000732421875,9959700,Gold
2020-09-18,3319.469970703125,3362.27001953125,3292.39990234375,3357.3798828125,7076400000,SP500
2020-09-19,11094.3466796875,11134.0927734375,10909.6181640625,10933.7529296875,22764204008,Bitcoin
2020-09-19,385.54437255859375,387.0763549804688,378.72406005859375,384.0416564941406,11049507684,Ethereum
2020-09-20,10938.271484375,11095.8701171875,10814.4775390625,11095.8701171875,24699523788,Bitcoin
2020-09-20,371.0528259277344,385.5979919433594,367.0943603515625,385.5979919433594,12292195784,Ethereum
2020-09-21,10462.259765625,10988.3046875,10380.2607421875,10934.92578125,28884999244,Bitcoin
2020-09-21,341.7860717773437,375.7370300292969,336.0689697265625,371.400146484375,17398267133,Ethereum
2020-09-21,179.52000427246094,180.2899932861328,176.75,179.83999633789062,17436100,Gold
2020-09-21,3281.06005859375,3285.570068359375,3229.10009765625,3285.570068359375,4836070000,SP500
2020-09-22,10538.4599609375,10568.0771484375,10382.7265625,10459.6240234375,23621787804,Bitcoin
2020-09-22,344.503173828125,346.600830078125,336.85504150390625,341.72381591796875,12732578043,Ethereum
2020-09-22,178.64999389648438,180.02000427246094,178.11000061035156,179.6300048828125,7977900,Gold
2020-09-22,3315.570068359375,3320.31005859375,3270.949951171875,3295.75,3974510000,SP500
2020-09-23,10246.1865234375,10537.828125,10197.865234375,10535.4921875,23788661867,Bitcoin
2020-09-23,321.1163024902344,344.67138671875,318.9692077636719,344.58990478515625,12899346599,Ethereum
2020-09-23,174.7899932861328,177.25999450683594,174.10000610351562,176.97999572753906,18134000,Gold
2020-09-23,3236.919921875,3323.35009765625,3232.570068359375,3320.110107421875,4378650000,SP500
2020-09-24,10760.06640625,10771.056640625,10231.490234375,10248.7861328125,47144380902,Bitcoin
2020-09-24,349.3555908203125,351.46148681640625,318.54510498046875,320.9850158691406,15714304470,Ethereum
2020-09-24,175.44000244140625,176.24000549316406,173.77000427246094,174.36000061035156,11759200,Gold
2020-09-24,3246.590087890625,3278.699951171875,3209.449951171875,3226.139892578125,4601920000,SP500
2020-09-25,10692.716796875,10777.6962890625,10578.9140625,10761.109375,39348590957,Bitcoin
2020-09-25,352.1832580566406,357.7727355957031,339.01593017578125,349.41143798828125,14381086966,Ethereum
2020-09-25,174.94000244140625,175.3000030517578,173.88999938964844,174.41000366210938,6779200,Gold
2020-09-25,3298.4599609375,3306.8798828125,3228.43994140625,3236.659912109375,3803330000,SP500
2020-09-26,10750.7236328125,10772.9990234375,10667.28125,10695.5751953125,46852525493,Bitcoin
2020-09-26,355.48809814453125,355.8547668457031,348.10711669921875,352.35089111328125,13049148579,Ethereum
2020-09-27,10775.26953125,10803.9765625,10622.921875,10746.892578125,53745972818,Bitcoin
2020-09-27,357.4385070800781,361.9844055175781,349.8340759277344,354.9598999023437,13598126926,Ethereum
2020-09-28,10709.65234375,10945.34765625,10703.8935546875,10776.61328125,47762394731,Bitcoin
2020-09-28,355.159423828125,366.4321594238281,354.5476379394531,357.9259338378906,14258455166,Ethereum
2020-09-28,176.6999969482422,176.80999755859375,175.08999633789062,175.8300018310547,7109700,Gold
2020-09-28,3351.60009765625,3360.739990234375,3332.909912109375,3333.89990234375,3950910000,SP500
2020-09-29,10844.640625,10860.0009765625,10649.4951171875,10709.650390625,46582396602,Bitcoin
2020-09-29,359.75738525390625,360.3533630371094,352.1468505859375,354.3630065917969,11600013236,Ethereum
2020-09-29,178.19000244140625,178.3300018310547,176.9499969482422,177.19000244140625,8718500,Gold
2020-09-29,3335.469970703125,3357.919921875,3327.5400390625,3350.919921875,3661590000,SP500
2020-09-30,10784.4912109375,10847.2568359375,10669.3212890625,10843.87109375,44171073700,Bitcoin
2020-09-30,359.9378662109375,361.17877197265625,353.32794189453125,360.0385131835937,11818610610,Ethereum
2020-09-30,177.1199951171875,178.61000061035156,176.66000366210938,177.7100067138672,8371800,Gold
2020-09-30,3363.0,3393.56005859375,3340.469970703125,3341.2099609375,4738640000,SP500
2020-10-01,10619.4521484375,10933.6240234375,10472.3564453125,10795.2548828125,40023134100,Bitcoin
2020-10-01,353.2059020996094,369.264404296875,346.47705078125,360.3091430664063,14679481911,Ethereum
2020-10-01,178.6999969482422,179.5,178.0399932861328,178.7100067138672,10402800,Gold
2020-10-01,3380.800048828125,3397.179931640625,3361.389892578125,3385.8701171875,4076340000,SP500
2020-10-02,10575.974609375,10657.837890625,10416.689453125,10619.8212890625,48661453918,Bitcoin
2020-10-02,346.2389221191406,354.11541748046875,336.4671630859375,352.9496765136719,14215390463,Ethereum
2020-10-02,178.5399932861328,179.2899932861328,178.16000366210938,178.69000244140625,7488500,Gold
2020-10-02,3348.419921875,3369.10009765625,3323.68994140625,3338.93994140625,3975180000,SP500
2020-10-03,10549.3291015625,10598.9404296875,10511.1298828125,10575.1005859375,44660271563,Bitcoin
2020-10-03,346.5220947265625,351.3077087402344,344.66656494140625,346.2186279296875,10060167889,Ethereum
2020-10-04,10669.5830078125,10686.0,10534.3916015625,10550.4404296875,71251776995,Bitcoin
2020-10-04,352.5790100097656,354.0457458496094,345.1310119628906,346.60223388671875,10696959020,Ethereum
2020-10-05,10793.33984375,10793.5078125,10634.6005859375,10676.529296875,47537578009,Bitcoin
2020-10-05,353.956787109375,355.2140808105469,349.6799011230469,352.73681640625,11809507622,Ethereum
2020-10-05,179.41000366210938,180.13999938964844,178.89999389648438,179.02000427246094,6969600,Gold
2020-10-05,3408.60009765625,3409.570068359375,3367.27001953125,3367.27001953125,3692720000,SP500
2020-10-06,10604.40625,10797.578125,10528.890625,10796.306640625,42623695307,Bitcoin
2020-10-06,340.8158569335937,354.989013671875,338.0032958984375,353.9564819335937,12830796112,Ethereum
2020-10-06,177.3000030517578,180.3699951171875,177.0500030517578,180.16000366210935,8632800,Gold
2020-10-06,3360.969970703125,3431.56005859375,3354.5400390625,3408.739990234375,4453390000,SP500
2020-10-07,10668.96875,10680.5078125,10562.5068359375,10603.35546875,37799458436,Bitcoin
2020-10-07,341.80865478515625,342.4508361816406,334.5455627441406,340.9430847167969,11929918060,Ethereum
2020-10-07,177.22000122070312,177.4199981689453,176.42999267578125,177.08999633789062,6410900,Gold
2020-10-07,3419.43994140625,3426.260009765625,3384.56005859375,3384.56005859375,3814750000,SP500
2020-10-08,10915.685546875,10945.7373046875,10562.6064453125,10669.37109375,63314794397,Bitcoin
2020-10-08,350.7661437988281,352.21148681640625,335.6474914550781,342.0446472167969,13461017711,Ethereum
2020-10-08,177.85000610351562,178.4499969482422,176.6699981689453,178.17999267578125,6530800,Gold
2020-10-08,3446.830078125,3447.280029296875,3428.14990234375,3434.280029296875,3867640000,SP500
2020-10-09,11064.4580078125,11102.671875,10846.8505859375,10927.9130859375,22799117613,Bitcoin
2020-10-09,365.5904846191406,368.3103332519531,348.2058410644531,351.1128845214844,13043501763,Ethereum
2020-10-09,181.0800018310547,181.1699981689453,179.92999267578125,180.1300048828125,15979800,Gold
2020-10-09,3477.139892578125,3482.340087890625,3458.070068359375,3459.669921875,3944090000,SP500
2020-10-10,11296.361328125,11442.2109375,11056.9404296875,11059.142578125,22877978588,Bitcoin
2020-10-10,370.9675903320313,378.2671508789063,365.3540344238281,365.4024658203125,13618484324,Ethereum
2020-10-11,11384.181640625,11428.8134765625,11288.6279296875,11296.08203125,19968627060,Bitcoin
2020-10-11,375.1420593261719,377.2467956542969,369.8280334472656,370.9284362792969,12584512533,Ethereum
2020-10-12,11555.36328125,11698.4677734375,11240.6865234375,11392.6357421875,26163972642,Bitcoin
2020-10-12,387.7312622070313,395.1221618652344,366.642333984375,374.7987365722656,15867455424,Ethereum
2020-10-12,180.55999755859372,180.8300018310547,180.19000244140625,180.57000732421875,4843000,Gold
2020-10-12,3534.219970703125,3549.85009765625,3499.610107421875,3500.02001953125,3435760000,SP500
2020-10-13,11425.8994140625,11548.984375,11321.224609375,11548.7197265625,24241420251,Bitcoin
2020-10-13,381.1907653808594,387.3756713867188,375.58245849609375,387.1429443359375,14226744838,Ethereum
2020-10-13,177.72000122070312,178.60000610351562,177.10000610351562,178.55999755859375,8384300,Gold
2020-10-13,3511.929931640625,3534.010009765625,3500.860107421875,3534.010009765625,3611100000,SP500
2020-10-14,11429.5068359375,11539.9775390625,11307.8310546875,11429.0478515625,24103426719,Bitcoin
2020-10-14,379.4840393066406,387.2961730957031,374.1750183105469,381.9714660644531,13918846567,Ethereum
2020-10-14,178.27000427246094,179.58999633789062,178.27000427246094,179.08999633789062,9076600,Gold
2020-10-14,3488.669921875,3527.93994140625,3480.550048828125,3515.469970703125,3858510000,SP500
2020-10-15,11495.349609375,11569.9140625,11303.603515625,11426.6025390625,24487233058,Bitcoin
2020-10-15,377.44183349609375,381.2087707519531,371.3541259765625,379.1922302246094,14964182545,Ethereum
2020-10-15,178.9199981689453,179.14999389648438,177.58999633789062,177.7100067138672,6815400,Gold
2020-10-15,3483.340087890625,3489.080078125,3440.889892578125,3453.719970703125,3724550000,SP500
2020-10-16,11322.123046875,11540.0615234375,11223.0126953125,11502.828125,25635480772,Bitcoin
2020-10-16,366.22900390625,380.0215148925781,362.597412109375,377.8684997558594,14670784817,Ethereum
2020-10-16,178.3000030517578,179.32000732421875,178.1300048828125,179.22000122070312,7260700,Gold
2020-10-16,3483.81005859375,3515.760009765625,3480.449951171875,3493.5,4688030000,SP500
2020-10-17,11358.1015625,11386.26171875,11285.345703125,11322.123046875,19130430174,Bitcoin
2020-10-17,368.8559265136719,369.7681274414063,364.489013671875,366.0157165527344,10951115359,Ethereum
2020-10-18,11483.359375,11483.359375,11347.578125,11355.982421875,18283314340,Bitcoin
2020-10-18,378.2136840820313,378.59765625,368.129150390625,368.7275390625,11047103109,Ethereum
2020-10-19,11742.037109375,11799.0927734375,11408.2900390625,11495.0380859375,23860769928,Bitcoin
2020-10-19,379.93560791015625,383.3176574707031,373.7022705078125,378.4696350097656,12811242092,Ethereum
2020-10-19,178.38999938964844,179.47999572753906,178.3699951171875,179.41000366210938,6084400,Gold
2020-10-19,3426.919921875,3502.419921875,3419.929931640625,3493.659912109375,4091080000,SP500
2020-10-20,11916.3349609375,11999.91796875,11681.48046875,11745.974609375,30915821592,Bitcoin
2020-10-20,369.1369018554688,380.7610168457031,367.60107421875,379.7196960449219,13741586582,Ethereum
2020-10-20,179.25,179.6699981689453,178.0800018310547,178.5399932861328,7121400,Gold
2020-10-20,3443.1201171875,3476.929931640625,3435.64990234375,3439.3798828125,3917850000,SP500
2020-10-21,12823.689453125,13184.56640625,11900.9287109375,11913.0771484375,43414712626,Bitcoin
2020-10-21,392.1899719238281,400.6272583007813,368.72796630859375,369.0594177246094,20241324322,Ethereum
2020-10-21,180.6000061035156,181.30999755859372,180.22999572753903,180.47000122070312,7548100,Gold
2020-10-21,3435.56005859375,3464.860107421875,3433.06005859375,3439.909912109375,4103960000,SP500
2020-10-22,12965.8916015625,13161.59375,12717.09375,12801.6357421875,34729759598,Bitcoin
2020-10-22,413.7729797363281,420.14166259765625,391.27630615234375,391.4886169433594,15772846485,Ethereum
2020-10-22,178.8300018310547,179.02999877929688,177.72000122070312,178.8800048828125,8377000,Gold
2020-10-22,3453.489990234375,3460.530029296875,3415.340087890625,3438.5,4172060000,SP500
2020-10-23,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003,Bitcoin
2020-10-23,409.7666931152344,418.9599304199219,403.08203125,414.0513305664063,14256222052,Ethereum
2020-10-23,178.63999938964844,179.1999969482422,177.75999450683594,179.08999633789062,5919300,Gold
2020-10-23,3465.389892578125,3466.4599609375,3440.449951171875,3464.89990234375,3651600000,SP500
2020-10-24,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940,Bitcoin
2020-10-24,412.4576110839844,416.59967041015625,407.8517150878906,409.7672424316406,12201739194,Ethereum
2020-10-25,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575,Bitcoin
2020-10-25,406.2177734375,417.1592102050781,405.35064697265625,412.4576416015625,10890207469,Ethereum
2020-10-26,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313,Bitcoin
2020-10-26,393.8883056640625,411.2798767089844,383.7828979492188,406.2179870605469,15155684229,Ethereum
2020-10-26,178.5500030517578,179.13999938964844,178.22000122070312,178.75,5105100,Gold
2020-10-26,3400.969970703125,3441.419921875,3364.860107421875,3441.419921875,4002210000,SP500
2020-10-27,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156,Bitcoin
2020-10-27,403.9970397949219,409.7728576660156,390.60845947265625,393.88818359375,13940434102,Ethereum
2020-10-27,179.02000427246094,179.42999267578125,178.50999450683594,178.7100067138672,5826900,Gold
2020-10-27,3390.679931640625,3409.510009765625,3388.7099609375,3403.14990234375,3962400000,SP500
2020-10-28,13271.28515625,13837.6953125,12932.2509765625,13654.21484375,35867318895,Bitcoin
2020-10-28,388.6507568359375,408.9647521972656,381.1463317871094,403.9971008300781,15276441134,Ethereum
2020-10-28,176.1300048828125,176.85000610351562,175.44000244140625,176.4499969482422,11734100,Gold
2020-10-28,3271.030029296875,3342.47998046875,3268.889892578125,3342.47998046875,5139970000,SP500
2020-10-29,13437.8828125,13612.0478515625,12980.0595703125,13271.298828125,56499499598,Bitcoin
2020-10-29,386.7301025390625,393.2276916503906,381.2887573242188,388.6510620117188,12920477749,Ethereum
2020-10-29,175.39999389648438,176.13999938964844,174.8300018310547,175.02000427246094,8474500,Gold
2020-10-29,3310.110107421875,3341.050048828125,3259.820068359375,3277.169921875,4911860000,SP500
2020-10-30,13546.5224609375,13651.5166015625,13136.1982421875,13437.8740234375,30581485201,Bitcoin
2020-10-30,382.8199768066406,391.4647216796875,375.0924072265625,386.7302551269531,13688056970,Ethereum
2020-10-30,176.1999969482422,177.36000061035156,175.9499969482422,177.17999267578125,7303000,Gold
2020-10-30,3269.9599609375,3304.929931640625,3233.93994140625,3293.590087890625,4843930000,SP500
2020-10-31,13780.9951171875,14028.2138671875,13457.5302734375,13546.5322265625,30306464719,Bitcoin
2020-10-31,386.59033203125,393.0101318359375,381.2952575683594,382.8200378417969,11276963426,Ethereum
2020-11-01,13737.109375,13862.033203125,13628.3779296875,13780.9951171875,24453857900,Bitcoin
2020-11-01,396.3581848144531,397.1161193847656,385.16552734375,386.59033203125,10475146018,Ethereum
2020-11-02,13550.4892578125,13808.3232421875,13243.16015625,13737.0322265625,30771455468,Bitcoin
2020-11-02,383.15673828125,403.2407531738281,381.01763916015625,396.3559875488281,13997574252,Ethereum
2020-11-02,177.91000366210938,177.92999267578125,177.1300048828125,177.4499969482422,6498400,Gold
2020-11-02,3310.239990234375,3330.139892578125,3279.739990234375,3296.199951171875,4314690000,SP500
2020-11-03,13950.30078125,13984.9814453125,13325.44140625,13550.451171875,29869951617,Bitcoin
2020-11-03,387.6021728515625,389.515380859375,371.312744140625,383.1560363769531,12588494762,Ethereum
2020-11-03,178.9199981689453,179.38999938964844,178.3000030517578,178.9499969482422,7577200,Gold
2020-11-03,3369.159912109375,3389.489990234375,3336.25,3336.25,4241380000,SP500
2020-11-04,14133.70703125,14218.7666015625,13580.4716796875,13950.48828125,35116364962,Bitcoin
2020-11-04,402.1419982910156,407.6656494140625,377.8276062011719,387.6032104492188,15126077675,Ethereum
2020-11-04,178.82000732421875,179.19000244140625,177.66000366210938,178.92999267578125,11117300,Gold
2020-11-04,3443.43994140625,3486.25,3405.169921875,3406.4599609375,4790400000,SP500
2020-11-05,15579.8486328125,15706.404296875,14102.0888671875,14133.7333984375,40856321439,Bitcoin
2020-11-05,414.0673522949219,417.5259399414063,397.2458190917969,402.1429443359375,15440711038,Ethereum
2020-11-05,182.92999267578125,183.2899932861328,180.97000122070312,181.0,16102800,Gold
2020-11-05,3510.449951171875,3529.050048828125,3485.739990234375,3485.739990234375,4858150000,SP500
2020-11-06,15565.880859375,15903.4375,15226.83984375,15579.7294921875,39837841971,Bitcoin
2020-11-06,454.7192993164063,456.20062255859375,412.9822998046875,414.0667114257813,16738305610,Ethereum
2020-11-06,183.19000244140625,183.52999877929688,182.19000244140625,183.3999938964844,10378300,Gold
2020-11-06,3509.43994140625,3521.580078125,3484.340087890625,3508.340087890625,4842460000,SP500
2020-11-07,14833.75390625,15737.095703125,14423.203125,15565.880859375,35024953706,Bitcoin
2020-11-07,435.713134765625,465.6754760742188,428.4563598632813,454.7225646972656,18873289788,Ethereum
2020-11-08,15479.5673828125,15637.3203125,14744.1103515625,14833.75390625,26632075029,Bitcoin
2020-11-08,453.5547790527344,457.7804565429688,433.1537780761719,435.71881103515625,11292383601,Ethereum
2020-11-09,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,Bitcoin
2020-11-09,444.1630554199219,457.349609375,435.1638793945313,453.57415771484375,13704320630,Ethereum
2020-11-09,175.0800018310547,176.4499969482422,173.63999938964844,176.4199981689453,29800700,Gold
2020-11-09,3550.5,3645.989990234375,3547.47998046875,3583.0400390625,8570510000,SP500
2020-11-10,15290.90234375,15450.3291015625,15124.9599609375,15332.3505859375,25574938143,Bitcoin
2020-11-10,449.67962646484375,453.7583618164063,439.6001281738281,444.1663818359375,12090381666,Ethereum
2020-11-10,175.66000366210938,176.91000366210938,175.66000366210938,176.75,11728500,Gold
2020-11-10,3545.530029296875,3557.219970703125,3511.909912109375,3543.260009765625,6037470000,SP500
2020-11-11,15701.33984375,15916.2607421875,15290.0068359375,15290.9091796875,29772374934,Bitcoin
2020-11-11,462.9605407714844,473.578857421875,449.5249328613281,449.6796569824219,14075403511,Ethereum
2020-11-11,174.89999389648438,175.27999877929688,174.44000244140625,174.6999969482422,9008500,Gold
2020-11-11,3572.659912109375,3581.159912109375,3557.0,3563.219970703125,4635560000,SP500
2020-11-12,16276.34375,16305.00390625,15534.771484375,15701.298828125,34175758344,Bitcoin
2020-11-12,461.0052795410156,467.6778259277344,452.0724182128906,462.9595336914063,12877327234,Ethereum
2020-11-12,175.9600067138672,176.77000427246094,175.83999633789062,176.0399932861328,7167900,Gold
2020-11-12,3537.010009765625,3569.02001953125,3518.580078125,3562.669921875,4909660000,SP500
2020-11-13,16317.80859375,16463.177734375,15992.15234375,16276.4404296875,31599492172,Bitcoin
2020-11-13,474.6264343261719,475.2172546386719,457.2982482910156,461.0054931640625,13191505725,Ethereum
2020-11-13,177.16000366210938,177.8000030517578,176.83999633789062,177.64999389648438,6469800,Gold
2020-11-13,3585.14990234375,3593.659912109375,3552.570068359375,3552.570068359375,4719580000,SP500
2020-11-14,16068.138671875,16317.80859375,15749.193359375,16317.80859375,27481710135,Bitcoin
2020-11-14,460.14984130859375,475.1614379882813,452.986083984375,474.6264343261719,10312037942,Ethereum
2020-11-15,15955.587890625,16123.1103515625,15793.5341796875,16068.1396484375,23653867583,Bitcoin
2020-11-15,447.55908203125,460.99407958984375,440.25433349609375,460.14990234375,10308617165,Ethereum
2020-11-16,16716.111328125,16816.181640625,15880.7060546875,15955.5771484375,31526766675,Bitcoin
2020-11-16,459.9403076171875,463.8310241699219,445.5016174316406,447.5589904785156,11441239444,Ethereum
2020-11-16,177.14999389648438,177.91000366210938,176.8699951171875,177.22999572753906,8358500,Gold
2020-11-16,3626.909912109375,3628.510009765625,3600.159912109375,3600.159912109375,5295510000,SP500
2020-11-17,17645.40625,17782.919921875,16564.544921875,16685.69140625,39006849170,Bitcoin
2020-11-17,480.3600769042969,482.2322082519531,460.776611328125,464.4066467285156,14593057877,Ethereum
2020-11-17,176.5,177.44000244140625,176.08999633789062,177.25,8229100,Gold
2020-11-17,3609.530029296875,3623.110107421875,3588.679931640625,3610.31005859375,4812180000,SP500
2020-11-18,17804.005859375,18393.94921875,17352.90625,17645.19140625,49064800278,Bitcoin
2020-11-18,479.4840698242188,491.9999084472656,465.8309631347656,480.3468322753906,17880199224,Ethereum
2020-11-18,175.49000549316406,176.86000061035156,175.35000610351562,176.25999450683594,7384700,Gold
2020-11-18,3567.7900390625,3619.090087890625,3567.330078125,3612.090087890625,5284810000,SP500
2020-11-19,17817.08984375,18119.546875,17382.5546875,17803.861328125,36985055355,Bitcoin
2020-11-19,471.6304321289063,480.1217346191406,465.7042541503906,479.4810180664063,12473929218,Ethereum
2020-11-19,175.16000366210938,175.22000122070312,174.1699981689453,174.3000030517578,6965100,Gold
2020-11-19,3581.8701171875,3585.219970703125,3543.840087890625,3559.409912109375,4363370000,SP500
2020-11-20,18621.314453125,18773.2265625,17765.794921875,17817.083984375,36992873940,Bitcoin
2020-11-20,509.74456787109375,513.6103515625,471.6314697265625,471.6314697265625,18629943296,Ethereum
2020-11-20,175.69000244140625,176.3800048828125,175.5800018310547,176.1199951171875,6379400,Gold
2020-11-20,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000,SP500
2020-11-21,18642.232421875,18936.62109375,18444.359375,18621.31640625,39650210707,Bitcoin
2020-11-21,549.4866333007812,550.2274169921875,504.2377624511719,509.7445983886719,20757099184,Ethereum
2020-11-22,18370.001953125,18688.96875,17671.384765625,18642.232421875,41280434226,Bitcoin
2020-11-22,558.068115234375,579.3724975585938,514.5172119140625,549.4866333007812,21967049601,Ethereum
2020-11-23,18364.12109375,18711.42578125,18000.796875,18370.017578125,42741112308,Bitcoin
2020-11-23,608.4540405273438,609.9876098632812,551.2652587890625,558.0595092773438,27272302872,Ethereum
2020-11-23,172.22999572753906,175.24000549316406,171.77999877929688,175.10000610351562,15510600,Gold
2020-11-23,3577.590087890625,3589.81005859375,3552.77001953125,3566.820068359375,5057550000,SP500
2020-11-24,19107.46484375,19348.271484375,18128.65625,18365.015625,51469565009,Bitcoin
2020-11-24,603.8977661132812,621.1734008789062,593.8351440429688,608.5227661132812,23281758100,Ethereum
2020-11-24,169.58999633789062,169.69000244140625,168.86000061035156,169.3000030517578,19504000,Gold
2020-11-24,3635.409912109375,3642.31005859375,3594.52001953125,3594.52001953125,6280290000,SP500
2020-11-25,18732.12109375,19390.96484375,18581.146484375,19104.41015625,43710357371,Bitcoin
2020-11-25,570.6866455078125,605.0941772460938,559.67138671875,603.9020385742188,20088492893,Ethereum
2020-11-25,169.50999450683594,170.52000427246094,169.24000549316406,169.97999572753906,10286600,Gold
2020-11-25,3629.64990234375,3635.5,3617.760009765625,3635.5,4910440000,SP500
2020-11-26,17150.623046875,18866.28515625,16351.03515625,18729.83984375,61396835737,Bitcoin
2020-11-26,518.8011474609375,575.6414794921875,485.497314453125,570.514892578125,31104004592,Ethereum
2020-11-27,17108.40234375,17445.0234375,16526.423828125,17153.9140625,38886494645,Bitcoin
2020-11-27,517.4937133789062,530.7771606445312,497.24261474609375,519.1080932617188,16831105703,Ethereum
2020-11-27,167.7899932861328,167.8300018310547,166.77999877929688,166.89999389648438,10569100,Gold
2020-11-27,3638.35009765625,3644.31005859375,3629.330078125,3638.550048828125,2778390000,SP500
2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734,Bitcoin
2020-11-28,538.2297973632812,548.0448608398438,508.1253662109375,517.5973510742188,14770243833,Ethereum
2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704,Bitcoin
2020-11-29,575.758056640625,576.6024169921875,531.987548828125,538.2645874023438,15017517758,Ethereum
2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399,Bitcoin
2020-11-30,614.842529296875,615.2405395507812,571.5377807617188,575.757080078125,20276867833,Ethereum
2020-11-30,166.6699981689453,167.42999267578125,166.02999877929688,166.67999267578125,13210000,Gold
2020-11-30,3621.6298828125,3634.179931640625,3594.389892578125,3634.179931640625,6308410000,SP500
2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712,Bitcoin
2020-12-01,587.3241577148438,635.1605834960938,571.7539672851562,615.0703125,27178964465,Ethereum
2020-12-01,170.17999267578125,170.47999572753906,169.3000030517578,169.75999450683594,13533300,Gold
2020-12-01,3662.449951171875,3678.449951171875,3645.8701171875,3645.8701171875,5418480000,SP500
2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139,Bitcoin
2020-12-02,598.3523559570312,604.0224609375,578.7410278320312,587.2615966796875,16883292129,Ethereum
2020-12-02,171.4600067138672,171.75999450683594,170.14999389648438,170.57000732421875,9199700,Gold
2020-12-02,3669.010009765625,3670.9599609375,3644.840087890625,3653.780029296875,5041250000,SP500
2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405,Bitcoin
2020-12-03,616.708740234375,622.4526977539062,588.3463745117188,598.459228515625,16146190946,Ethereum
2020-12-03,172.80999755859375,172.85000610351562,171.0800018310547,172.63999938964844,10457300,Gold
2020-12-03,3666.719970703125,3682.72998046875,3657.169921875,3668.280029296875,5065340000,SP500
2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058,Bitcoin
2020-12-04,569.3541870117188,618.983154296875,569.2835083007812,616.7227783203125,16337589997,Ethereum
2020-12-04,172.32000732421875,173.32000732421875,171.58999633789062,172.77999877929688,10098600,Gold
2020-12-04,3699.1201171875,3699.199951171875,3670.93994140625,3670.93994140625,5099620000,SP500
2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064,Bitcoin
2020-12-05,596.595458984375,596.595458984375,563.1066284179688,569.34765625,13498010566,Ethereum
2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714,Bitcoin
2020-12-06,601.9089965820312,606.7919311523438,584.4117431640625,596.5686645507812,11290893016,Ethereum
