Date,Close,High,Low,Open,Volume,Asset,Daily_Return,Log_Return,Cumulative_Return,Rolling_Mean_30,Rolling_STD_30
2019-10-20,175.5343780517578,176.71868896484375,171.21072387695312,172.97476196289062,6801091120,Ethereum,0.01515995195211306,0.015046188208206282,0.246521166863386,181.07096150716146,11.541160588540183
2019-10-21,8243.720703125,8296.6943359375,8196.416015625,8225.115234375,15868748866,Bitcoin,0.002632251578733369,0.002628793271972775,1.1448361557201876,8368.63212890625,451.04907075114886
2019-10-21,174.92098999023438,177.74172973632812,173.28775024414062,175.52474975585938,6815820627,Ethereum,-0.003494404163625231,-0.0035005238544626107,0.24216531810785158,179.71778767903646,9.575774432938474
2019-10-21,139.7899932861328,140.75999450683594,139.60000610351562,140.72000122070312,8306200,Gold,-0.004770136663166058,-0.004781550075213642,0.15214696428326824,141.1336659749349,1.2044210405665283
2019-10-21,3006.719970703125,3007.330078125,2995.35009765625,2996.47998046875,3271960000,SP500,0.006871616056117524,0.006848114105333746,0.19788207137321967,2971.9489908854166,34.96998131618735
2019-10-22,8078.203125,8296.6513671875,8074.462890625,8243.40234375,16803377857,Bitcoin,-0.020078018662405217,-0.02028232136663908,1.1017720953578363,8302.225813802082,319.2652708389482
2019-10-22,172.3008575439453,175.6500244140625,172.2662353515625,174.90505981445312,6990951966,Ethereum,-0.014978948189324437,-0.015092265641809648,0.22355898816533837,178.40963694254557,7.54262763124125
2019-10-22,140.1999969482422,140.3000030517578,139.72000122070312,140.1300048828125,3879700,Gold,0.002932997222985456,0.0029287043785159624,0.1555262081299822,141.13433278401692,1.2038802637889723
2019-10-22,2995.989990234375,3014.570068359375,2995.0400390625,3010.72998046875,3527540000,SP500,-0.003568666378412577,-0.003575049258376838,0.19360722989980683,2972.5023274739583,35.22220371156461
2019-10-23,7514.671875,8092.99951171875,7469.32275390625,8076.228515625,21942878958,Bitcoin,-0.06975948008239763,-0.07231210270483085,0.9551535667339821,8228.404069010418,217.8358232427349
2019-10-23,162.4027862548828,172.4205780029297,157.4634246826172,172.26280212402344,9624925919,Ethereum,-0.057446442404025744,-0.05916253623893594,0.15326987722377017,177.09235280354818,6.698453423760826
2019-10-23,140.52999877929688,141.0,140.5,140.58999633789062,4155300,Gold,0.0023537934253772264,0.002351027592914482,0.15824607812152958,141.11766611735027,1.2088253584263629
2019-10-23,3004.52001953125,3004.780029296875,2991.2099609375,2994.010009765625,3413600000,SP500,0.0028471487971184484,0.002843103345830729,0.1970056072886479,2972.6219970703123,35.32805844744657
2019-10-24,7493.48876953125,7532.86767578125,7446.98876953125,7509.72802734375,16268708849,Bitcoin,-0.002818899590176671,-0.0028228801699561206,0.9496421851459833,8190.834814453125,243.5432881416807
2019-10-24,162.16854858398438,164.14756774902344,160.88795471191406,162.5141143798828,7300917537,Ethereum,-0.0014423254446559453,-0.0014433665972410942,0.1516064867352951,176.89427998860677,7.051736209065729
2019-10-24,141.52999877929688,141.74000549316406,140.92999267578125,141.02000427246094,6174800,Gold,0.007115918371069618,0.007090719694468963,0.16648806266705396,141.12466583251953,1.2106440299136547
2019-10-24,3010.2900390625,3016.070068359375,3000.419921875,3014.780029296875,3696510000,SP500,0.0019204463587332299,0.0019186046591713529,0.1993043923485487,2972.64599609375,35.3542583072757
2019-10-25,8660.7001953125,8691.5400390625,7479.984375,7490.703125,28705065488,Bitcoin,0.15576341830619223,0.14476109386093217,1.2533251163782757,8196.625048828126,252.71931864191933
2019-10-25,181.5232086181641,183.0001220703125,161.9660186767578,162.18971252441406,10358594018,Ethereum,0.11934903656214368,0.11274729897949105,0.2890496114258676,177.24863026936848,7.006705211987744
2019-10-25,141.86000061035156,142.8300018310547,141.39999389648438,142.7899932861328,6011500,Gold,0.0023316740895991117,0.0023289599557340403,0.16920793265860135,141.1816660563151,1.2034056720625133
2019-10-25,3022.550048828125,3027.389892578125,3001.93994140625,3003.320068359375,3379060000,SP500,0.004072700506109195,0.004064429510656049,0.20418879995424555,2973.151334635417,35.970964803726524
2019-10-26,9244.97265625,10021.744140625,8662.6220703125,8667.5771484375,44496255609,Bitcoin,0.0674624969992299,0.06528433388686641,1.4053400552802344,8234.158544921875,316.38495322158565
2019-10-26,179.83547973632812,195.9425048828125,176.13380432128906,181.6670684814453,13831784986,Ethereum,-0.009297592823990453,-0.00934108523320689,0.27706455300890687,177.68557535807292,6.731259425854799
2019-10-27,9551.71484375,9749.529296875,9112.5419921875,9241.70703125,32593129501,Bitcoin,0.03317935043243514,0.03264079600850012,1.48514767588355,8277.487516276042,397.50096475197506
2019-10-27,184.24221801757807,188.15533447265625,177.68235778808594,179.93263244628906,10815941952,Ethereum,0.024504276284696536,0.024208862709283872,0.30835809564922956,178.0032826741536,6.810486508053249
2019-10-28,9256.1484375,9805.1181640625,9256.1484375,9565.1015625,30948255332,Bitcoin,-0.030943805493041765,-0.031432676505614585,1.4082477495795245,8311.161962890625,435.6906850900687
2019-10-28,182.66281127929688,187.88316345214844,180.2495574951172,184.3975067138672,10406734124,Ethereum,-0.008572447483944812,-0.008609402258686444,0.29714226458408244,178.27294667561847,6.83010861983363
2019-10-28,140.63999938964844,141.25,140.39999389648438,141.25,5442000,Gold,-0.008600036764796815,-0.008637230479381003,0.1591527014520453,141.15899912516275,1.2071085702870232
2019-10-28,3039.419921875,3044.080078125,3032.1201171875,3032.1201171875,3524970000,SP500,0.005581337868471481,0.0055658199161177,0.21090978450421938,2974.5333333333333,37.71131681518365
2019-10-29,9427.6875,9516.1806640625,9232.6484375,9248.4404296875,28426779937,Bitcoin,0.018532445072405368,0.018362811918533402,1.452878468719351,8355.278694661458,478.8767848406368
2019-10-29,190.3425750732422,191.8467559814453,182.36436462402344,182.67037963867188,10622761958,Ethereum,0.04204338989507139,0.04118358343837068,0.35167852256336696,178.93424987792966,7.009975092179596
2019-10-29,140.25,140.6300048828125,139.77999877929688,140.0,3835400,Gold,-0.0027730332148816483,-0.002776885194246242,0.15593833250979894,141.11399892171224,1.2152375050769475
2019-10-29,3036.889892578125,3047.8701171875,3034.81005859375,3035.389892578125,3594430000,SP500,-0.0008324053147991117,-0.0008327519564807664,0.20990181676385578,2975.572998046875,39.00783051095808
2019-10-30,9205.7265625,9426.8740234375,9085.3701171875,9422.462890625,27706531577,Bitcoin,-0.02354351875791383,-0.023825095718831422,1.3951290784801742,8385.673974609375,503.167224141896
2019-10-30,184.69216918945312,191.1119384765625,181.5463714599609,190.33639526367188,10484902804,Ethereum,-0.029685454668325395,-0.03013498651219995,0.3115533310556631,179.09491526285805,7.087026130970075
2019-10-30,141.02000427246094,141.0399932861328,139.5500030517578,140.5399932861328,6992900,Gold,0.005490226541611021,0.005475210184932403,0.16228469582340987,141.12433217366535,1.2129997814741587
2019-10-30,3046.77001953125,3050.10009765625,3025.9599609375,3039.739990234375,3779660000,SP500,0.00325337015914573,0.0032480894008573105,0.21383807523001153,2976.907666015625,40.756439115116805
2019-10-31,9199.5849609375,9383.1611328125,9028.7177734375,9202.4580078125,26583653947,Bitcoin,-0.000667150118005666,-0.0006673727616756513,1.3935311678328275,8414.217594401041,524.5146129812535
2019-10-31,183.9669189453125,188.7512664794922,180.068359375,184.7976226806641,9607939606,Ethereum,-0.003926805599411609,-0.003934535743671212,0.30640311609134674,179.31579844156897,7.1335698359382045
2019-10-31,142.42999267578125,142.69000244140625,141.88999938964844,141.97999572753906,7050900,Gold,0.009998499224238566,0.009948844935468628,0.17390579845294463,141.16266530354818,1.2360409547828295
2019-10-31,3037.56005859375,3046.89990234375,3023.18994140625,3046.89990234375,4149310000,SP500,-0.0030228605633046968,-0.0030274386345390905,0.21016881198216097,2977.9333333333334,41.905365163096874
2019-11-01,9261.1044921875,9275.6572265625,9132.0478515625,9193.9921875,24324691031,Bitcoin,0.006687207250242189,0.006664947063719231,1.4095372068120398,8443.153011067709,546.7774892283346
2019-11-01,183.9698944091797,185.0597076416016,181.0944976806641,183.8036956787109,9145611130,Ethereum,1.617390715802358e-05,1.6173776361797525e-05,0.30642424573405735,179.4244445800781,7.1802122921643265
2019-11-01,142.55999755859375,142.89999389648438,142.00999450683594,142.2100067138672,8090000,Gold,0.000912763389017579,0.0009123470738276627,0.17497729668792794,141.14966532389323,1.218521334748039
2019-11-01,3066.909912109375,3066.949951171875,3050.719970703125,3050.719970703125,3956290000,SP500,0.009662312168146059,0.009615930559647514,0.22186184081968707,2980.4279947916666,44.89682174215708
2019-11-02,9324.7177734375,9377.486328125,9249.587890625,9259.783203125,21242676385,Bitcoin,0.006868865512063227,0.0068453823292389865,1.4260879938319442,8478.643863932291,568.5985063999948
2019-11-02,183.9257202148437,185.70895385742188,182.79766845703125,184.0181579589844,8087991830,Ethereum,-0.00024011643034238528,-0.00024014526290798633,0.306110551807659,179.71532389322914,7.1799041045624135
2019-11-03,9235.3544921875,9379.806640625,9141.251953125,9324.787109375,21132220847,Bitcoin,-0.009583483749455834,-0.009629700847412865,1.4028376189683058,8512.957698567709,582.4663283074789
2019-11-03,182.42501831054688,185.0242156982422,179.81814575195312,183.9948272705078,8760247744,Ethereum,-0.008159282467638862,-0.008192751593193867,0.2954536268814967,179.896657816569,7.177265314445322
2019-11-04,9412.6123046875,9505.0517578125,9191.4853515625,9235.607421875,26170255634,Bitcoin,0.01919339562438549,0.01901152585439151,1.448956232010321,8554.994759114583,600.7023861886588
2019-11-04,186.35519409179688,188.0229339599609,181.8216094970703,182.31903076171875,10551917945,Ethereum,0.02154406132255149,0.021315268288079618,0.3233629592595533,180.2301137288411,7.238998464997833
2019-11-04,142.14999389648438,142.4499969482422,141.74000549316406,142.25999450683594,4740300,Gold,-0.002876007780098777,-0.0028801514371747305,0.171598052841214,141.09633178710936,1.132781378530988
2019-11-04,3078.27001953125,3085.199951171875,3074.8701171875,3078.9599609375,4178040000,SP500,0.003704089049704651,0.0036972458053124275,0.22638772588451928,2983.310994466146,48.29894550783869
2019-11-05,9342.52734375,9457.41796875,9256.931640625,9413.0048828125,26198609048,Bitcoin,-0.007445856545328811,-0.007473715309565572,1.4307216552209834,8600.140478515625,607.4881690318496
2019-11-05,189.30416870117188,191.25782775878903,184.3319854736328,186.309310913086,10024177342,Ethereum,0.01582448304565287,0.015700581324965848,0.3443044939716011,180.7716145833333,7.291489660598644
2019-11-05,139.85000610351562,140.88999938964844,139.3800048828125,140.64999389648438,11782300,Gold,-0.016180006273117664,-0.016312331868591004,0.1526415889966708,140.94099884033204,0.9539211401973586
2019-11-05,3074.6201171875,3083.949951171875,3072.14990234375,3080.800048828125,4490590000,SP500,-0.001185699214361291,-0.0011864027118206639,0.2249335989214356,2986.911661783854,50.9631420713906
2019-11-06,9360.8798828125,9423.2373046875,9305.9091796875,9340.8642578125,23133895765,Bitcoin,0.001964408386214478,0.0019624814591623348,1.4354965852250525,8637.315706380208,619.0592499860597
2019-11-06,191.5938415527344,193.54725646972656,188.6676788330078,189.11349487304688,10156458684,Ethereum,0.012095205653801067,0.012022643173340482,0.3605641332875167,181.11853129069007,7.554735636816086
2019-11-06,140.4499969482422,140.7899932861328,140.0,140.1199951171875,6416500,Gold,0.004290245395359271,0.004281068530555171,0.15758670426636345,140.8949986775716,0.9427815924543025
2019-11-06,3076.780029296875,3078.340087890625,3065.889892578125,3075.10009765625,4465510000,SP500,0.0007024972279667807,0.0007022505922896238,0.2257941113791213,2989.9753255208334,53.53393643423325
2019-11-07,9267.5615234375,9368.4765625,9202.353515625,9352.3935546875,22700383839,Bitcoin,-0.009968973060571096,-0.010018996001742247,1.411217185377831,8671.941650390625,624.4484075911245
2019-11-07,187.9765472412109,191.8610992431641,186.56700134277344,191.5043029785156,9081247799,Ethereum,-0.01888001348168522,-0.01906051647986005,0.33487666410835093,181.31703084309893,7.656824191470614
2019-11-07,138.27000427246094,140.1999969482422,137.60000610351562,140.11000061035156,15214200,Gold,-0.015521486102876958,-0.015643205521891117,0.139619238323218,140.7776657104492,1.0414321426293434
2019-11-07,3085.179931640625,3097.77001953125,3080.22998046875,3087.02001953125,4151990000,SP500,0.0027300951851503275,0.002726375244280665,0.22914064598058315,2993.560652669271,56.21271695757347
2019-11-08,8804.880859375,9272.759765625,8775.5341796875,9265.3681640625,24333037836,Bitcoin,-0.049924746967407674,-0.05121408380627322,1.290837777514378,8678.913004557291,624.7357174386715
2019-11-08,184.2114715576172,188.81597900390625,182.54136657714844,187.9242706298828,9176780911,Ethereum,-0.020029496971036398,-0.020232806720539075,0.30813975600788557,181.01430460611977,7.339971350120258
2019-11-08,137.38999938964844,138.3300018310547,137.38999938964844,137.72999572753906,10377400,Gold,-0.006364394703267995,-0.0063847338065501705,0.13236625167909133,140.65533243815105,1.209166929900993
2019-11-08,3093.080078125,3093.090087890625,3073.580078125,3081.25,3508160000,SP500,0.0025606760900243053,0.002557403145115828,0.23228807704402255,2997.9369873046876,58.70921677440803
2019-11-09,8813.58203125,8891.818359375,8793.1630859375,8809.46875,17578630606,Bitcoin,0.0009882214210468199,0.000987733451713017,1.293101632478261,8686.483284505208,624.9529145798003
2019-11-09,185.0287170410156,185.83853149414065,183.90223693847656,184.3117218017578,7277418704,Ethereum,0.004436452716479078,0.0044266406698764945,0.31394325618196106,180.79327290852862,7.104409264509532
2019-11-10,9055.5263671875,9103.826171875,8806.162109375,8812.4892578125,20587919881,Bitcoin,0.02745130584586919,0.027081275361004672,1.3560502667270837,8710.942268880208,624.5450309515793
2019-11-10,189.477279663086,190.9206085205078,184.6867828369141,184.943359375,8752784211,Ethereum,0.02404255238436459,0.02375808081678438,0.34553380574879844,181.02352600097655,7.273883682608057
2019-11-11,8757.7880859375,9081.279296875,8700.6083984375,9056.91796875,20265510765,Bitcoin,-0.032879179981060824,-0.03343184819094057,1.2785852659629375,8724.983349609374,620.5601756691846
2019-11-11,185.48963928222656,190.3384246826172,185.08631896972656,189.5029296875,7877424106,Ethereum,-0.02104548042884058,-0.021270093535684702,0.3172164003735687,181.17895914713543,7.319211265212352
2019-11-11,137.05999755859375,137.7899932861328,136.44000244140625,137.61000061035156,7037300,Gold,-0.002401934875323586,-0.0024048241483873045,0.12964638168754394,140.59499918619792,1.339457633089601
2019-11-11,3087.010009765625,3088.330078125,3075.820068359375,3080.330078125,3041120000,SP500,-0.0019624672514313435,-0.0019643954133371925,0.22986975204849425,3001.612654622396,60.75268310586327
2019-11-12,8815.662109375,8853.7685546875,8685.427734375,8759.751953125,20309769107,Bitcoin,0.006608292284490114,0.0065865532404471615,1.2936428233955533,8741.471891276042,616.0111307166753
2019-11-12,186.84341430664065,187.94802856445312,184.1910552978516,185.56483459472656,7792186666,Ethereum,0.0072983862044946335,0.007271881865040927,0.32682995437838924,181.33790130615233,7.390767235481304
2019-11-12,137.42999267578125,137.58999633789062,136.19000244140625,137.02999877929688,6448600,Gold,0.0026995120660886496,0.002695874927586959,0.13269587572532293,140.52166544596355,1.4497915766511238
2019-11-12,3091.840087890625,3102.610107421875,3084.72998046875,3089.280029296875,3495560000,SP500,0.0015646460846321375,0.0015634233012630327,0.23179406294064453,3006.6656575520833,61.76858810160983
2019-11-13,8808.2626953125,8836.841796875,8761.6513671875,8812.033203125,17545755405,Bitcoin,-0.0008393486468396549,-0.0008397010971480578,1.2917176573954028,8755.924430338542,612.1833427963209
2019-11-13,188.2587432861328,189.33187866210932,185.9379425048828,186.94244384765625,7343173596,Ethereum,0.0075749471007278135,0.0075464012538268505,0.3368806210944666,181.38116251627605,7.428517939276229
2019-11-13,137.97999572753906,138.22000122070312,137.63999938964844,137.8000030517578,8776000,Gold,0.004002059820052306,0.003994072881030811,0.1372289923779022,140.4123321533203,1.5144284792614706
2019-11-13,3094.0400390625,3098.06005859375,3078.800048828125,3084.179931640625,3513720000,SP500,0.0007115345908383919,0.0007112815701162954,0.23267052702521607,3013.5466552734374,59.50514624056097
2019-11-14,8708.0947265625,8826.943359375,8692.5517578125,8811.9365234375,19084739975,Bitcoin,-0.011372046022572246,-0.011437202181483985,1.265656138724761,8772.681949869791,603.4109090720502
2019-11-14,185.9996337890625,188.6345977783203,184.99229431152344,188.2725067138672,7872664470,Ethereum,-0.012000024315665936,-0.01207260584526745,0.32083802113419035,181.5342814127604,7.4762377114520415
2019-11-14,138.55999755859375,138.94000244140625,137.8699951171875,138.38999938964844,5220500,Gold,0.004203521155341949,0.004194711040663475,0.14200935850583085,140.3009989420573,1.5240312741834774
2019-11-14,3096.6298828125,3098.199951171875,3083.260009765625,3090.75,3282090000,SP500,0.0008370427393644686,0.0008366926144567594,0.23370232493989107,3019.7466552734377,58.08518449856464
2019-11-15,8491.9921875,8730.873046875,8484.84375,8705.7080078125,21796856471,Bitcoin,-0.024816282533459022,-0.02512939756383665,1.2094309758625013,8787.4974609375,590.3064336060781
2019-11-15,180.52117919921875,186.2518310546875,179.3795623779297,186.05816650390625,8815678477,Ethereum,-0.029454114926144026,-0.02989659766192224,0.2819339062608832,181.68453725179037,7.406427469289767
2019-11-15,138.2100067138672,138.4199981689453,137.97000122070312,138.02999877929688,10106700,Gold,-0.0025259154943226836,-0.0025291110010524226,0.13912473937251946,140.1779993693034,1.5393579629309408
2019-11-15,3120.4599609375,3120.4599609375,3104.60009765625,3107.919921875,3359800000,SP500,0.007695488006902673,0.007666028777973181,0.24319626638555403,3025.3616536458335,59.437548123250416
2019-11-16,8550.7607421875,8591.9970703125,8473.9736328125,8491.166015625,16495389808,Bitcoin,0.006920467352055093,0.0068966308279384695,1.224721270797577,8802.392447916667,577.9716932585616
2019-11-16,183.34835815429688,184.1552734375,179.9856719970703,180.4990997314453,6789888120,Ethereum,0.01566120367493351,0.015539832595956057,0.302010534264638,181.86187082926432,7.379508096848121
2019-11-17,8577.9755859375,8727.7890625,8500.9677734375,8549.470703125,18668638897,Bitcoin,0.0031827394743637605,0.003177685280365235,1.231801979005601,8822.551383463542,558.2642703225542
2019-11-17,185.1192321777344,188.1913452148437,182.33680725097656,183.350830078125,7364325471,Ethereum,0.009658521304822587,0.009612175967251262,0.3145860307489363,182.24513397216796,7.233910454701177
2019-11-18,8309.2861328125,8653.2802734375,8273.5732421875,8573.98046875,21579470673,Bitcoin,-0.031323177646423006,-0.03182423938339746,1.16189484914557,8833.242236328126,544.6473880508411
2019-11-18,180.55960083007807,186.9271545410156,179.17550659179688,185.0414581298828,7787662111,Ethereum,-0.024630781437547267,-0.024939193962545365,0.2822067495447065,182.5000198364258,7.025466266770673
2019-11-18,138.6199951171875,138.85000610351562,138.3000030517578,138.44000244140625,5717900,Gold,0.0029664162029099383,0.002962025072169786,0.1425038574565296,140.10899912516277,1.5618453309461666
2019-11-18,3122.030029296875,3124.169921875,3112.06005859375,3117.909912109375,3440140000,SP500,0.0005031528617669423,0.0005030263228096366,0.24382178414472389,3031.4696533203123,59.649187721425406
2019-11-19,8206.1455078125,8408.5166015625,8099.96337890625,8305.134765625,21083613816,Bitcoin,-0.012412693864603863,-0.01249037483855615,1.135059910215662,8832.711149088542,545.2712964848346
2019-11-19,177.45555114746094,182.5279998779297,175.19711303710938,180.50245666503903,7536699743,Ethereum,-0.017191274617062935,-0.017340760288506424,0.2601639811974319,182.56405893961588,6.968306528502532
2019-11-19,138.69000244140625,138.97000122070312,138.1300048828125,138.1300048828125,4824400,Gold,0.0005050304911609071,0.0005049030061831341,0.14308085674081417,140.00133260091147,1.5439262079779168
2019-11-19,3120.179931640625,3127.639892578125,3113.469970703125,3127.449951171875,3613670000,SP500,-0.0005925944462060739,-0.0005927700996925261,0.24308470226336953,3039.040315755208,55.76291931801333
2019-11-20,8027.26806640625,8237.240234375,8010.51171875,8203.61328125,20764300437,Bitcoin,-0.021797985575073398,-0.022039071560940312,1.0885199050908634,8825.496061197917,554.6844367107227
2019-11-20,175.69834899902344,178.99314880371094,175.29043579101562,177.415283203125,7205785149,Ethereum,-0.0099022100862729,-0.009951563041062855,0.24768557271246094,182.58997090657553,6.940294407703361
2019-11-20,138.75999450683594,139.0,138.10000610351562,138.52999877929688,6892100,Gold,0.0005046655432805469,0.0005045382424530197,0.14365773026239492,139.89166564941405,1.5098595547252658
2019-11-20,3108.4599609375,3118.969970703125,3091.409912109375,3114.659912109375,4041010000,SP500,-0.003756184245747196,-0.0037632564209410676,0.23841544708859863,3045.342317708333,52.35469010792373
2019-11-21,7642.75,8110.09814453125,7597.3818359375,8023.64453125,22514243371,Bitcoin,-0.04790148568918984,-0.049086768125686187,0.9884766987455653,8810.98095703125,580.0324239112508
2019-11-21,161.4627227783203,176.20921325683594,159.36512756347656,175.67359924316406,8546371325,Ethereum,-0.08102310751242314,-0.08449430113454345,0.1465942104128799,182.22869974772135,7.731356132278686
2019-11-21,138.0,138.55999755859375,137.77000427246094,138.38999938964844,4197200,Gold,-0.005477043362080103,-0.005492097356825017,0.13739386728236958,139.7979990641276,1.537827205806476
2019-11-21,3103.5400390625,3110.110107421875,3094.550048828125,3108.489990234375,3744010000,SP500,-0.0015827522106851566,-0.0015840060861895076,0.2364553423019724,3050.855989583333,49.29497594907395
2019-11-22,7296.57763671875,7697.3828125,6936.70654296875,7643.5693359375,34242315785,Bitcoin,-0.045294215208040334,-0.04635206471928927,0.8984102072164102,8803.711149088542,597.9304955587137
2019-11-22,150.26817321777344,163.02809143066406,142.34410095214844,161.50588989257812,12020749863,Ethereum,-0.06933209949590902,-0.07185277801231771,0.0670984265351009,181.82421264648437,9.015202251586985
2019-11-22,137.74000549316406,138.4600067138672,137.66000366210938,138.3699951171875,3620300,Gold,-0.0018840181654777854,-0.0018857951599790925,0.13525099657510653,139.72166595458984,1.5821109239478106
2019-11-22,3110.2900390625,3112.8701171875,3099.260009765625,3111.409912109375,3235270000,SP500,0.0021749356911917594,0.002172573942375937,0.23914455315650973,3055.5233235677083,48.01387458719758
2019-11-23,7397.796875,7442.2587890625,7151.41796875,7296.16455078125,21008924418,Bitcoin,0.013872152579023078,0.013776814950745946,0.9247452432684911,8800.521419270834,605.3700059484116
2019-11-23,153.41778564453125,154.1015625,147.6012420654297,150.21221923828125,8289198330,Ethereum,0.020959943541692505,0.020743305838662653,0.08946474930870552,181.53252054850262,9.782055552885215
2019-11-24,7047.9169921875,7408.5771484375,7029.2890625,7398.6337890625,30433517289,Bitcoin,-0.047295145936607,-0.04845012522266549,0.8337141360973177,8746.761979166668,684.6363862541451
2019-11-24,142.83470153808594,153.96591186523438,142.83470153808594,153.43052673339844,7782769098,Ethereum,-0.06898212004549653,-0.07147679678260763,0.014311161186555621,180.2429036458333,12.066764659569552
2019-11-25,7146.1337890625,7319.85693359375,6617.1669921875,7039.97705078125,42685231262,Bitcoin,0.013935577984796277,0.013839370591340378,0.8592680024427253,8676.80068359375,737.1904189032564
2019-11-25,146.47653198242188,150.2079620361328,133.80233764648438,142.69700622558594,10962753356,Ethereum,0.025496818386005815,0.025177196025247373,0.040172868650227844,179.13093872070309,13.551314165005495
2019-11-25,137.0800018310547,137.6199951171875,136.99000549316406,137.32000732421875,6415800,Gold,-0.004791662812458131,-0.004803179633254922,0.12981125659201154,139.60466613769532,1.6442469953203778
2019-11-25,3133.639892578125,3133.830078125,3117.43994140625,3117.43994140625,3514310000,SP500,0.007507291353015866,0.0074792518874672075,0.24844717234555835,3061.1063232421875,46.99014049377092
2019-11-26,7218.37109375,7320.23046875,7098.572265625,7145.1591796875,21129505542,Bitcoin,0.010108585540066883,0.010057835510045162,0.8780625720873267,8599.02255859375,764.291438297578
2019-11-26,148.96507263183594,150.0047607421875,145.2168731689453,146.40431213378906,7648516297,Ethereum,0.016989347137961408,0.01684664222096348,0.05784472659921569,177.9550338745117,14.583738093936617
2019-11-26,137.74000549316406,137.8000030517578,136.5800018310547,136.97999572753906,4724400,Gold,0.004814733391401704,0.004803179633255016,0.13525099657510653,139.5423329671224,1.6791137379585928
2019-11-26,3140.52001953125,3142.68994140625,3131.0,3134.85009765625,4600450000,SP500,0.0021955703874654287,0.0021931636449402277,0.25118822598747514,3065.934326171875,47.47440685352386
2019-11-27,7531.66357421875,7619.693359375,6974.17431640625,7220.880859375,23991412764,Bitcoin,0.04340210227484875,0.04248662643530125,0.9595744359196263,8541.539729817709,777.893113605907
2019-11-27,153.01055908203125,154.88720703125,143.52560424804688,148.39682006835938,8778095308,Ethereum,0.027157281762240082,0.026795066019323202,0.08657291390017052,176.9666254679362,15.243576607889887
2019-11-27,137.00999450683594,137.2100067138672,136.8300018310547,137.02999877929688,4111000,Gold,-0.005299919828770094,-0.005314014225370608,0.1292342573077272,139.4289993286133,1.7324271954550106
2019-11-27,3153.6298828125,3154.260009765625,3143.409912109375,3145.489990234375,3035470000,SP500,0.004174424362754614,0.0041657356252997445,0.2564112166004291,3071.398990885417,47.82950593802828
2019-11-28,7463.10595703125,7730.07275390625,7454.12158203125,7536.8203125,19050116751,Bitcoin,-0.009102586236349741,-0.00914426790792298,0.9417372406301214,8476.053678385417,783.3949555133884
2019-11-28,151.7175750732422,156.61358642578125,151.09112548828125,153.06924438476562,7346531960,Ethereum,-0.008450292689250793,-0.008486198833893562,0.07739105474950203,175.6791254679362,15.699221413494442
2019-11-29,7761.24365234375,7781.1796875,7460.75634765625,7466.72705078125,19709695456,Bitcoin,0.039948206152910615,0.03917091013708419,1.0193061602135973,8427.904248046874,781.3891665765066
2019-11-29,155.3041534423828,156.84840393066406,151.46043395996094,151.7686004638672,7503898278,Ethereum,0.023639834524175507,0.023364740650403074,0.1028604010016072,174.69952494303385,16.030807677473543
2019-11-29,137.86000061035156,138.1300048828125,137.0800018310547,137.10000610351562,4516400,Gold,0.006203971517371398,0.006184806112979683,0.13623999447650448,139.33733266194662,1.7405184052966607
2019-11-29,3140.97998046875,3150.300048828125,3139.340087890625,3147.179931640625,1743420000,SP500,-0.004011219709926239,-0.004019286229989053,0.251371475164629,3076.1666585286457,47.382166201287255
2019-11-30,7569.6298828125,7836.10205078125,7515.849609375,7764.05712890625,17158194786,Bitcoin,-0.02468853937775628,-0.024998412204507995,0.969452440561418,8373.572412109375,782.5486031205457
2019-11-30,152.53968811035156,156.69129943847656,151.225341796875,155.28640747070312,6565950868,Ethereum,-0.017800330968333444,-0.0179606623433838,0.08322912085190959,173.65195058186848,16.426291440925773
2019-12-01,7424.29248046875,7571.6162109375,7291.341796875,7571.6162109375,18720708479,Bitcoin,-0.019200067188720915,-0.019386782304190116,0.9316388213776483,8312.345345052083,782.5696786067676
2019-12-01,151.18572998046875,152.49192810058594,147.06793212890625,152.49192810058594,7102780298,Ethereum,-0.008876103961241388,-0.008915731236824648,0.07361426656138392,172.55914510091145,16.802414495291256
2019-12-02,7321.98828125,7474.81884765625,7233.3994140625,7424.0361328125,17082040706,Bitcoin,-0.013779656376399996,-0.013875477110813644,0.90502150217575,8245.5876953125,778.6428383228266
2019-12-02,149.0591583251953,152.11695861816406,147.60679626464844,151.17547607421875,6670561362,Ethereum,-0.014065954872514497,-0.014165817968262436,0.058512856737443775,171.3969263712565,17.190455080781867
2019-12-02,137.7899932861328,138.08999633789062,137.3000030517578,137.32000732421875,8274700,Gold,-0.0005078146228696401,-0.0005079436043828876,0.13566299519221992,139.24833221435546,1.7493738286939546
2019-12-02,3113.8701171875,3144.31005859375,3110.780029296875,3143.85009765625,3285750000,SP500,-0.008631020716408422,-0.008668483693963605,0.24057086203856048,3080.422330729167,44.67940994954206
2019-12-03,7320.1455078125,7418.85888671875,7229.35693359375,7323.9755859375,14797485769,Bitcoin,-0.00025167664392733435,-0.0002517083198087148,0.904542052757473,8181.747395833333,773.1884909937885
2019-12-03,147.9564208984375,150.3104248046875,146.00167846679688,149.05824279785156,6204379850,Ethereum,-0.007397985062762902,-0.007425485871923782,0.05068199443455779,170.2479731241862,17.57552795962596
